# Simulation data produced by HOMEO---the homeostat simulation program
# Data printed on: 2013-05-29 10:53:55.895793
# There were exactly 4 units in this simulation
Unit-1,Unit-1_unisel,Unit-2,Unit-2_unisel,Unit-3,Unit-3_unisel,Unit-4,Unit-4_unisel,
525,3.38517000,0.00000000,-2.72740000,0.00000000,1.20565000,0.00000000,-4.22528000,0.00000000
526,3.41230000,0.00000000,-2.78409000,0.00000000,1.18964000,0.00000000,-4.21398000,0.00000000
527,3.41665000,0.00000000,-2.84994000,0.00000000,1.16258000,0.00000000,-4.21496000,0.00000000
528,3.41953000,0.00000000,-2.88759000,0.00000000,1.14689000,0.00000000,-4.22672000,0.00000000
529,3.42460000,0.00000000,-2.91713000,0.00000000,1.11577000,0.00000000,-4.22503000,0.00000000
530,3.44721000,0.00000000,-2.95856000,0.00000000,1.09627000,0.00000000,-4.23601000,0.00000000
531,3.44466000,0.00000000,-3.02137000,0.00000000,1.08158000,0.00000000,-4.24085000,0.00000000
532,3.44609000,0.00000000,-3.06637000,0.00000000,1.05311000,0.00000000,-4.23423000,0.00000000
533,3.44247000,0.00000000,-3.12071000,0.00000000,1.05075000,0.00000000,-4.24667000,0.00000000
534,3.42766000,0.00000000,-3.16622000,0.00000000,1.03711000,0.00000000,-4.24540000,0.00000000
535,3.43226000,0.00000000,-3.22016000,0.00000000,1.01190000,0.00000000,-4.24188000,0.00000000
536,3.43633000,0.00000000,-3.25654000,0.00000000,0.99740000,0.00000000,-4.23900000,0.00000000
537,3.43867000,0.00000000,-3.28570000,0.00000000,0.97428000,0.00000000,-4.23498000,0.00000000
538,3.44956000,0.00000000,-3.32029000,0.00000000,0.94099000,0.00000000,-4.23177000,0.00000000
539,3.44680000,0.00000000,-3.34837000,0.00000000,0.90365000,0.00000000,-4.22767000,0.00000000
540,3.43879000,0.00000000,-3.38329000,0.00000000,0.87094000,0.00000000,-4.22030000,0.00000000
541,3.43888000,0.00000000,-3.40429000,0.00000000,0.80927000,0.00000000,-4.22019000,0.00000000
542,3.42142000,0.00000000,-3.45122000,0.00000000,0.77625000,0.00000000,-4.20754000,0.00000000
543,3.39123000,0.00000000,-3.48584000,0.00000000,0.73306000,0.00000000,-4.19641000,0.00000000
544,3.38437000,0.00000000,-3.52995000,0.00000000,0.71670000,0.00000000,-4.19008000,0.00000000
545,3.38221000,0.00000000,-3.57288000,0.00000000,0.68220000,0.00000000,-4.19086000,0.00000000
546,3.36162000,0.00000000,-3.61699000,0.00000000,0.65294000,0.00000000,-4.18717000,0.00000000
547,3.35258000,0.00000000,-3.63523000,0.00000000,0.63454000,0.00000000,-4.18215000,0.00000000
548,3.34612000,0.00000000,-3.65146000,0.00000000,0.61498000,0.00000000,-4.17958000,0.00000000
549,3.35774000,0.00000000,-3.71534000,0.00000000,0.61260000,0.00000000,-4.17144000,0.00000000
550,3.33456000,0.00000000,-3.75091000,0.00000000,0.57246000,0.00000000,-4.16327000,0.00000000
551,3.32595000,0.00000000,-3.80184000,0.00000000,0.56930000,0.00000000,-4.16344000,0.00000000
552,3.33070000,0.00000000,-3.83028000,0.00000000,0.51942000,0.00000000,-4.15259000,0.00000000
553,3.32419000,0.00000000,-3.86845000,0.00000000,0.51740000,0.00000000,-4.13936000,0.00000000
554,3.30914000,0.00000000,-3.89280000,0.00000000,0.48754000,0.00000000,-4.13246000,0.00000000
555,3.30124000,0.00000000,-3.93221000,0.00000000,0.46246000,0.00000000,-4.12212000,0.00000000
556,3.28411000,0.00000000,-3.98440000,0.00000000,0.43881000,0.00000000,-4.10552000,0.00000000
557,3.28037000,0.00000000,-4.01180000,0.00000000,0.40372000,0.00000000,-4.09870000,0.00000000
558,3.25719000,0.00000000,-4.04302000,0.00000000,0.35493000,0.00000000,-4.08669000,0.00000000
559,3.25470000,0.00000000,-4.08403000,0.00000000,0.29754000,0.00000000,-4.07963000,0.00000000
560,3.24500000,0.00000000,-4.12123000,0.00000000,0.28546000,0.00000000,-4.06928000,0.00000000
561,3.21602000,0.00000000,-4.14717000,0.00000000,0.25524000,0.00000000,-4.04582000,0.00000000
562,3.18652000,0.00000000,-4.17931000,0.00000000,0.23580000,0.00000000,-4.03495000,0.00000000
563,3.18118000,0.00000000,-4.19745000,0.00000000,0.21009000,0.00000000,-4.02309000,0.00000000
564,3.15698000,0.00000000,-4.17606000,0.00000000,0.17794000,0.00000000,-4.02236000,0.00000000
565,3.13081000,0.00000000,-4.20340000,0.00000000,0.14843000,0.00000000,-4.01570000,0.00000000
566,3.12678000,0.00000000,-4.21923000,0.00000000,0.10971000,0.00000000,-3.99570000,0.00000000
567,3.11022000,0.00000000,-4.25840000,0.00000000,0.08520000,0.00000000,-3.98584000,0.00000000
568,3.10510000,0.00000000,-4.29610000,0.00000000,0.03726000,0.00000000,-3.97406000,0.00000000
569,3.07760000,0.00000000,-4.30674000,0.00000000,-0.01386000,0.00000000,-3.96123000,0.00000000
570,3.04207000,0.00000000,-4.33557000,0.00000000,-0.03718000,0.00000000,-3.94861000,0.00000000
571,3.01908000,0.00000000,-4.39470000,0.00000000,-0.08445000,0.00000000,-3.92721000,0.00000000
572,2.99652000,0.00000000,-4.41225000,0.00000000,-0.11821000,0.00000000,-3.90857000,0.00000000
573,2.97868000,0.00000000,-4.43114000,0.00000000,-0.14524000,0.00000000,-3.90113000,0.00000000
574,2.96422000,0.00000000,-4.47813000,0.00000000,-0.17761000,0.00000000,-3.87867000,0.00000000
575,2.94335000,0.00000000,-4.49658000,0.00000000,-0.22015000,0.00000000,-3.85364000,0.00000000
576,2.94098000,0.00000000,-4.53348000,0.00000000,-0.26232000,0.00000000,-3.84056000,0.00000000
577,2.91548000,0.00000000,-4.54048000,0.00000000,-0.28845000,0.00000000,-3.81531000,0.00000000
578,2.89915000,0.00000000,-4.59587000,0.00000000,-0.33383000,0.00000000,-3.80381000,0.00000000
579,2.89883000,0.00000000,-4.63791000,0.00000000,-0.36418000,0.00000000,-3.78448000,0.00000000
580,2.88894000,0.00000000,-4.66481000,0.00000000,-0.38909000,0.00000000,-3.76662000,0.00000000
581,2.86527000,0.00000000,-4.68737000,0.00000000,-0.41033000,0.00000000,-3.74931000,0.00000000
582,2.84634000,0.00000000,-4.69859000,0.00000000,-0.45408000,0.00000000,-3.73576000,0.00000000
583,2.80783000,0.00000000,-4.69393000,0.00000000,-0.50690000,0.00000000,-3.71032000,0.00000000
584,2.78472000,0.00000000,-4.69159000,0.00000000,-0.55320000,0.00000000,-3.68528000,0.00000000
585,2.73458000,0.00000000,-4.70840000,0.00000000,-0.58775000,0.00000000,-3.65948000,0.00000000
586,2.70195000,0.00000000,-4.73032000,0.00000000,-0.61842000,0.00000000,-3.64380000,0.00000000
587,2.66659000,0.00000000,-4.74946000,0.00000000,-0.65705000,0.00000000,-3.62670000,0.00000000
588,2.64524000,0.00000000,-4.75077000,0.00000000,-0.70465000,0.00000000,-3.60050000,0.00000000
589,2.59943000,0.00000000,-4.79978000,0.00000000,-0.74463000,0.00000000,-3.58175000,0.00000000
590,2.56136000,0.00000000,-4.82681000,0.00000000,-0.79379000,0.00000000,-3.56515000,0.00000000
591,2.52623000,0.00000000,-4.85309000,0.00000000,-0.82948000,0.00000000,-3.54810000,0.00000000
592,2.50267000,0.00000000,-4.85236000,0.00000000,-0.89679000,0.00000000,-3.52498000,0.00000000
593,2.46207000,0.00000000,-4.87117000,0.00000000,-0.93675000,0.00000000,-3.49466000,0.00000000
594,2.43450000,0.00000000,-4.91479000,0.00000000,-0.97220000,0.00000000,-3.46696000,0.00000000
595,2.40671000,0.00000000,-4.90622000,0.00000000,-1.01029000,0.00000000,-3.44664000,0.00000000
596,2.38330000,0.00000000,-4.90253000,0.00000000,-1.06113000,0.00000000,-3.42306000,0.00000000
597,2.35062000,0.00000000,-4.91174000,0.00000000,-1.12604000,0.00000000,-3.39599000,0.00000000
598,2.34574000,0.00000000,-4.92054000,0.00000000,-1.16272000,0.00000000,-3.36730000,0.00000000
599,2.31934000,0.00000000,-4.94701000,0.00000000,-1.20198000,0.00000000,-3.33471000,0.00000000
600,2.26676000,0.00000000,-4.95714000,0.00000000,-1.25570000,0.00000000,-3.31441000,0.00000000
601,2.22108000,0.00000000,-4.98372000,0.00000000,-1.30863000,0.00000000,-3.28965000,0.00000000
602,2.17953000,0.00000000,-5.00753000,0.00000000,-1.33746000,0.00000000,-3.26202000,0.00000000
603,2.15567000,0.00000000,-5.04119000,0.00000000,-1.38257000,0.00000000,-3.22511000,0.00000000
604,2.11283000,0.00000000,-5.06016000,0.00000000,-1.41535000,0.00000000,-3.19297000,0.00000000
605,2.10182000,0.00000000,-5.09358000,0.00000000,-1.45098000,0.00000000,-3.16352000,0.00000000
606,2.08726000,0.00000000,-5.10213000,0.00000000,-1.49588000,0.00000000,-3.13162000,0.00000000
607,2.05883000,0.00000000,-5.11880000,0.00000000,-1.53262000,0.00000000,-3.10057000,0.00000000
608,2.04301000,0.00000000,-5.12287000,0.00000000,-1.56257000,0.00000000,-3.06695000,0.00000000
609,1.99169000,0.00000000,-5.16094000,0.00000000,-1.61390000,0.00000000,-3.03003000,0.00000000
610,1.93854000,0.00000000,-5.20606000,0.00000000,-1.63999000,0.00000000,-3.00081000,0.00000000
611,1.90912000,0.00000000,-5.20379000,0.00000000,-1.67799000,0.00000000,-2.96876000,0.00000000
612,1.86108000,0.00000000,-5.20298000,0.00000000,-1.70431000,0.00000000,-2.94256000,0.00000000
613,1.82722000,0.00000000,-5.20567000,0.00000000,-1.74078000,0.00000000,-2.91124000,0.00000000
614,1.80611000,0.00000000,-5.21124000,0.00000000,-1.79184000,0.00000000,-2.88075000,0.00000000
615,1.75884000,0.00000000,-5.22927000,0.00000000,-1.83889000,0.00000000,-2.85758000,0.00000000
616,1.69700000,0.00000000,-5.23393000,0.00000000,-1.86476000,0.00000000,-2.82315000,0.00000000
617,1.66292000,0.00000000,-5.25521000,0.00000000,-1.91962000,0.00000000,-2.78225000,0.00000000
618,1.61766000,0.00000000,-5.29029000,0.00000000,-1.95248000,0.00000000,-2.74657000,0.00000000
619,1.57810000,0.00000000,-5.30049000,0.00000000,-1.97697000,0.00000000,-2.71284000,0.00000000
620,1.54162000,0.00000000,-5.31380000,0.00000000,-2.03095000,0.00000000,-2.67441000,0.00000000
621,1.50515000,0.00000000,-5.30536000,0.00000000,-2.06939000,0.00000000,-2.63390000,0.00000000
622,1.45911000,0.00000000,-5.29224000,0.00000000,-2.11069000,0.00000000,-2.60182000,0.00000000
623,1.41344000,0.00000000,-5.31576000,0.00000000,-2.15012000,0.00000000,-2.55881000,0.00000000
624,1.36454000,0.00000000,-5.33266000,0.00000000,-2.19232000,0.00000000,-2.52734000,0.00000000
625,1.32778000,0.00000000,-5.34308000,0.00000000,-2.25514000,0.00000000,-2.48445000,0.00000000
626,1.29336000,0.00000000,-5.34851000,0.00000000,-2.30722000,0.00000000,-2.43962000,0.00000000
627,1.26945000,0.00000000,-5.39049000,0.00000000,-2.33210000,0.00000000,-2.39849000,0.00000000
628,1.21840000,0.00000000,-5.38090000,0.00000000,-2.37901000,0.00000000,-2.35590000,0.00000000
629,1.16107000,0.00000000,-5.39119000,0.00000000,-2.41205000,0.00000000,-2.31468000,0.00000000
630,1.11440000,0.00000000,-5.39408000,0.00000000,-2.44782000,0.00000000,-2.28023000,0.00000000
631,1.06061000,0.00000000,-5.39715000,0.00000000,-2.51050000,0.00000000,-2.24751000,0.00000000
632,1.00427000,0.00000000,-5.38193000,0.00000000,-2.55061000,0.00000000,-2.19782000,0.00000000
633,0.95624000,0.00000000,-5.40147000,0.00000000,-2.59666000,0.00000000,-2.15516000,0.00000000
634,0.88683000,0.00000000,-5.42066000,0.00000000,-2.63593000,0.00000000,-2.10900000,0.00000000
635,0.83969000,0.00000000,-5.44673000,0.00000000,-2.68599000,0.00000000,-2.06572000,0.00000000
636,0.79347000,0.00000000,-5.43857000,0.00000000,-2.72134000,0.00000000,-2.02732000,0.00000000
637,0.73198000,0.00000000,-5.41545000,0.00000000,-2.76080000,0.00000000,-1.98145000,0.00000000
638,0.68659000,0.00000000,-5.39707000,0.00000000,-2.80136000,0.00000000,-1.93987000,0.00000000
639,0.64456000,0.00000000,-5.41534000,0.00000000,-2.82405000,0.00000000,-1.88815000,0.00000000
640,0.58836000,0.00000000,-5.41062000,0.00000000,-2.87533000,0.00000000,-1.84647000,0.00000000
641,0.52368000,0.00000000,-5.41806000,0.00000000,-2.91936000,0.00000000,-1.79037000,0.00000000
642,0.46169000,0.00000000,-5.40946000,0.00000000,-2.94678000,0.00000000,-1.74088000,0.00000000
643,0.42817000,0.00000000,-5.41048000,0.00000000,-2.99904000,0.00000000,-1.70061000,0.00000000
644,0.36152000,0.00000000,-5.43384000,0.00000000,-3.05091000,0.00000000,-1.65058000,0.00000000
645,0.31874000,0.00000000,-5.45789000,0.00000000,-3.10203000,0.00000000,-1.59671000,0.00000000
646,0.27977000,0.00000000,-5.45552000,0.00000000,-3.15725000,0.00000000,-1.54028000,0.00000000
647,0.22844000,0.00000000,-5.48477000,0.00000000,-3.21316000,0.00000000,-1.48975000,0.00000000
648,0.18960000,0.00000000,-5.48593000,0.00000000,-3.24636000,0.00000000,-1.43980000,0.00000000
649,0.12101000,0.00000000,-5.47940000,0.00000000,-3.27241000,0.00000000,-1.38338000,0.00000000
650,0.06968000,0.00000000,-5.45970000,0.00000000,-3.31158000,0.00000000,-1.32750000,0.00000000
651,0.00286000,0.00000000,-5.46720000,0.00000000,-3.35029000,0.00000000,-1.27413000,0.00000000
652,-0.05914000,0.00000000,-5.45596000,0.00000000,-3.41859000,0.00000000,-1.21196000,0.00000000
653,-0.10257000,0.00000000,-5.42952000,0.00000000,-3.45984000,0.00000000,-1.16618000,0.00000000
654,-0.15037000,0.00000000,-5.42734000,0.00000000,-3.50187000,0.00000000,-1.12293000,0.00000000
655,-0.21098000,0.00000000,-5.42251000,0.00000000,-3.55286000,0.00000000,-1.07276000,0.00000000
656,-0.27051000,0.00000000,-5.42823000,0.00000000,-3.61313000,0.00000000,-1.01976000,0.00000000
657,-0.33394000,0.00000000,-5.41780000,0.00000000,-3.67241000,0.00000000,-0.96546000,0.00000000
658,-0.39651000,0.00000000,-5.41341000,0.00000000,-3.70697000,0.00000000,-0.91524000,0.00000000
659,-0.45838000,0.00000000,-5.38348000,0.00000000,-3.77046000,0.00000000,-0.86885000,0.00000000
660,-0.52167000,0.00000000,-5.38561000,0.00000000,-3.82873000,0.00000000,-0.81852000,0.00000000
661,-0.56529000,0.00000000,-5.38810000,0.00000000,-3.87159000,0.00000000,-0.75087000,0.00000000
662,-0.63789000,0.00000000,-5.37767000,0.00000000,-3.93159000,0.00000000,-0.69428000,0.00000000
663,-0.71443000,0.00000000,-5.37202000,0.00000000,-3.97770000,0.00000000,-0.63246000,0.00000000
664,-0.78751000,0.00000000,-5.36109000,0.00000000,-4.05713000,0.00000000,-0.57972000,0.00000000
665,-0.84595000,0.00000000,-5.34062000,0.00000000,-4.08873000,0.00000000,-0.51916000,0.00000000
666,-0.91237000,0.00000000,-5.32340000,0.00000000,-4.11798000,0.00000000,-0.45337000,0.00000000
667,-0.98279000,0.00000000,-5.30301000,0.00000000,-4.17276000,0.00000000,-0.39797000,0.00000000
668,-1.08965000,0.00000000,-5.29747000,0.00000000,-4.21807000,0.00000000,-0.34495000,0.00000000
669,-1.12746000,0.00000000,-5.28902000,0.00000000,-4.26525000,0.00000000,-0.29423000,0.00000000
670,-1.18024000,0.00000000,-5.29332000,0.00000000,-4.31761000,0.00000000,-0.23529000,0.00000000
671,-1.24818000,0.00000000,-5.26339000,0.00000000,-4.38617000,0.00000000,-0.17556000,0.00000000
672,-1.30364000,0.00000000,-5.25447000,0.00000000,-4.42200000,0.00000000,-0.11730000,0.00000000
673,-1.38253000,0.00000000,-5.22546000,0.00000000,-4.47948000,0.00000000,-0.05321000,0.00000000
674,-1.45479000,0.00000000,-5.21735000,0.00000000,-4.52720000,0.00000000,0.00540000,0.00000000
675,-1.53141000,0.00000000,-5.19198000,0.00000000,-4.58862000,0.00000000,0.06709000,0.00000000
676,-1.60166000,0.00000000,-5.18661000,0.00000000,-4.64373000,0.00000000,0.12604000,0.00000000
677,-1.68296000,0.00000000,-5.19534000,0.00000000,-4.68169000,0.00000000,0.18983000,0.00000000
678,-1.74711000,0.00000000,-5.16815000,0.00000000,-4.72471000,0.00000000,0.26234000,0.00000000
679,-1.80953000,0.00000000,-5.14227000,0.00000000,-4.76622000,0.00000000,0.33257000,0.00000000
680,-1.88084000,0.00000000,-5.12785000,0.00000000,-4.80181000,0.00000000,0.40453000,0.00000000
681,-1.95233000,0.00000000,-5.09715000,0.00000000,-4.84532000,0.00000000,0.46654000,0.00000000
682,-2.03626000,0.00000000,-5.08779000,0.00000000,-4.90604000,0.00000000,0.53106000,0.00000000
683,-2.11930000,0.00000000,-5.04362000,0.00000000,-4.95599000,0.00000000,0.61154000,0.00000000
684,-2.17019000,0.00000000,-4.99699000,0.00000000,-4.99908000,0.00000000,0.67109000,0.00000000
685,-2.25526000,0.00000000,-4.98081000,0.00000000,-5.07547000,0.00000000,0.74383000,0.00000000
686,-2.32336000,0.00000000,-4.92654000,0.00000000,-5.12483000,0.00000000,0.81476000,0.00000000
687,-2.39529000,0.00000000,-4.89591000,0.00000000,-5.17002000,0.00000000,0.87317000,0.00000000
688,-2.44378000,0.00000000,-4.86219000,0.00000000,-5.20998000,0.00000000,0.94532000,0.00000000
689,-2.52686000,0.00000000,-4.84565000,0.00000000,-5.26295000,0.00000000,1.00262000,0.00000000
690,-2.60877000,0.00000000,-4.79088000,0.00000000,-5.31041000,0.00000000,1.06932000,0.00000000
691,-2.68194000,0.00000000,-4.74972000,0.00000000,-5.36501000,0.00000000,1.14079000,0.00000000
692,-2.76297000,0.00000000,-4.67415000,0.00000000,-5.40852000,0.00000000,1.21646000,0.00000000
693,-2.84832000,0.00000000,-4.64089000,0.00000000,-5.42191000,0.00000000,1.28025000,0.00000000
694,-2.93995000,0.00000000,-4.62240000,0.00000000,-5.47235000,0.00000000,1.34612000,0.00000000
695,-3.02026000,0.00000000,-4.61177000,0.00000000,-5.50578000,0.00000000,1.41089000,0.00000000
696,-3.09655000,0.00000000,-4.57914000,0.00000000,-5.55257000,0.00000000,1.47845000,0.00000000
697,-3.20132000,0.00000000,-4.54569000,0.00000000,-5.59237000,0.00000000,1.55798000,0.00000000
698,-3.29361000,0.00000000,-4.49771000,0.00000000,-5.62956000,0.00000000,1.63369000,0.00000000
699,-3.37120000,0.00000000,-4.42589000,0.00000000,-5.66866000,0.00000000,1.69730000,0.00000000
700,-3.43739000,0.00000000,-4.37648000,0.00000000,-5.70273000,0.00000000,1.76269000,0.00000000
701,-3.51136000,0.00000000,-4.35277000,0.00000000,-5.75206000,0.00000000,1.83241000,0.00000000
702,-3.60235000,0.00000000,-4.31213000,0.00000000,-5.79256000,0.00000000,1.89805000,0.00000000
703,-3.68603000,0.00000000,-4.30265000,0.00000000,-5.82077000,0.00000000,1.97093000,0.00000000
704,-3.76746000,0.00000000,-4.24266000,0.00000000,-5.86906000,0.00000000,2.03802000,0.00000000
705,-3.84325000,0.00000000,-4.18919000,0.00000000,-5.91739000,0.00000000,2.10642000,0.00000000
706,-3.91242000,0.00000000,-4.14794000,0.00000000,-5.95762000,0.00000000,2.18479000,0.00000000
707,-3.99912000,0.00000000,-4.09969000,0.00000000,-5.97762000,0.00000000,2.24376000,0.00000000
708,-4.07531000,0.00000000,-4.03418000,0.00000000,-6.01550000,0.00000000,2.31379000,0.00000000
709,-4.15398000,0.00000000,-3.97262000,0.00000000,-6.05407000,0.00000000,2.38662000,0.00000000
710,-4.25240000,0.00000000,-3.96652000,0.00000000,-6.07320000,0.00000000,2.45906000,0.00000000
711,-4.33901000,0.00000000,-3.93964000,0.00000000,-6.10926000,0.00000000,2.53410000,0.00000000
712,-4.42266000,0.00000000,-3.89792000,0.00000000,-6.14417000,0.00000000,2.60486000,0.00000000
713,-4.51871000,0.00000000,-3.84555000,0.00000000,-6.16886000,0.00000000,2.68343000,0.00000000
714,-4.59051000,0.00000000,-3.80827000,0.00000000,-6.21606000,0.00000000,2.75279000,0.00000000
715,-4.69051000,0.00000000,-3.74192000,0.00000000,-6.23637000,0.00000000,2.82123000,0.00000000
716,-4.77915000,0.00000000,-3.65598000,0.00000000,-6.27930000,0.00000000,2.89757000,0.00000000
717,-4.86188000,0.00000000,-3.56173000,0.00000000,-6.29199000,0.00000000,2.97727000,0.00000000
718,-4.96378000,0.00000000,-3.52745000,0.00000000,-6.32527000,0.00000000,3.04861000,0.00000000
719,-5.05307000,0.00000000,-3.47176000,0.00000000,-6.33680000,0.00000000,3.12306000,0.00000000
720,-5.12214000,0.00000000,-3.40256000,0.00000000,-6.36187000,0.00000000,3.19455000,0.00000000
721,-5.19909000,0.00000000,-3.33216000,0.00000000,-6.38551000,0.00000000,3.26858000,0.00000000
722,-5.30763000,0.00000000,-3.25764000,0.00000000,-6.42003000,0.00000000,3.35293000,0.00000000
723,-5.37302000,0.00000000,-3.18718000,0.00000000,-6.45072000,0.00000000,3.42767000,0.00000000
724,-5.46599000,0.00000000,-3.14589000,0.00000000,-6.48323000,0.00000000,3.50405000,0.00000000
725,-5.57153000,0.00000000,-3.08931000,0.00000000,-6.51367000,0.00000000,3.58067000,0.00000000
726,-5.67206000,0.00000000,-3.04659000,0.00000000,-6.56468000,0.00000000,3.65701000,0.00000000
727,-5.78055000,0.00000000,-2.98407000,0.00000000,-6.59679000,0.00000000,3.73274000,0.00000000
728,-5.86547000,0.00000000,-2.91403000,0.00000000,-6.61233000,0.00000000,3.80584000,0.00000000
729,-5.93801000,0.00000000,-2.83977000,0.00000000,-6.62685000,0.00000000,3.89428000,0.00000000
730,-6.01532000,0.00000000,-2.77059000,0.00000000,-6.63819000,0.00000000,3.97502000,0.00000000
731,-6.11252000,0.00000000,-2.68208000,0.00000000,-6.64569000,0.00000000,4.05108000,0.00000000
732,-6.19373000,0.00000000,-2.59298000,0.00000000,-6.68379000,0.00000000,4.12746000,0.00000000
733,-6.29859000,0.00000000,-2.50690000,0.00000000,-6.70673000,0.00000000,4.21276000,0.00000000
734,-6.40096000,0.00000000,-2.43078000,0.00000000,-6.72881000,0.00000000,4.28566000,0.00000000
735,-6.49414000,0.00000000,-2.33457000,0.00000000,-6.75592000,0.00000000,4.36312000,0.00000000
736,-6.59628000,0.00000000,-2.25696000,0.00000000,-6.77090000,0.00000000,4.44017000,0.00000000
737,-6.69660000,0.00000000,-2.17432000,0.00000000,-6.80525000,0.00000000,4.52108000,0.00000000
738,-6.79192000,0.00000000,-2.08909000,0.00000000,-6.83853000,0.00000000,4.59842000,0.00000000
739,-6.88173000,0.00000000,-2.00643000,0.00000000,-6.86597000,0.00000000,4.67588000,0.00000000
740,-6.96502000,0.00000000,-1.94372000,0.00000000,-6.88294000,0.00000000,4.74862000,0.00000000
741,-7.05951000,0.00000000,-1.86953000,0.00000000,-6.93025000,0.00000000,4.82657000,0.00000000
742,-7.16957000,0.00000000,-1.81072000,0.00000000,-6.98908000,0.00000000,4.89569000,0.00000000
743,-7.27906000,0.00000000,-1.72781000,0.00000000,-6.98535000,0.00000000,4.97208000,0.00000000
744,-7.36233000,0.00000000,-1.63258000,0.00000000,-6.99852000,0.00000000,5.05361000,0.00000000
745,-7.46369000,0.00000000,-1.56057000,0.00000000,-7.02637000,0.00000000,5.13218000,0.00000000
746,-7.55046000,0.00000000,-1.48825000,0.00000000,-7.04732000,0.00000000,5.20165000,0.00000000
747,-7.65879000,0.00000000,-1.41321000,0.00000000,-7.06185000,0.00000000,5.27350000,0.00000000
748,-7.76872000,0.00000000,-1.35095000,0.00000000,-7.07798000,0.00000000,5.35201000,0.00000000
749,-7.89714000,0.00000000,-1.27021000,0.00000000,-7.09171000,0.00000000,5.43600000,0.00000000
750,-7.99544000,0.00000000,-1.18234000,0.00000000,-7.10068000,0.00000000,5.50444000,0.00000000
751,-8.09782000,0.00000000,-1.10384000,0.00000000,-7.13112000,0.00000000,5.57768000,0.00000000
752,-8.21110000,0.00000000,-1.01497000,0.00000000,-7.12730000,0.00000000,5.65280000,0.00000000
753,-8.30146000,0.00000000,-0.91553000,0.00000000,-7.15122000,0.00000000,5.73473000,0.00000000
754,-8.40912000,0.00000000,-0.83929000,0.00000000,-7.18373000,0.00000000,5.80514000,0.00000000
755,-8.51322000,0.00000000,-0.75619000,0.00000000,-7.17617000,0.00000000,5.88331000,0.00000000
756,-8.58933000,0.00000000,-0.65663000,0.00000000,-7.17504000,0.00000000,5.96689000,0.00000000
757,-8.71210000,0.00000000,-0.58841000,0.00000000,-7.18549000,0.00000000,6.04154000,0.00000000
758,-8.80941000,0.00000000,-0.50439000,0.00000000,-7.18529000,0.00000000,6.11057000,0.00000000
759,-8.90450000,0.00000000,-0.40304000,0.00000000,-7.19020000,0.00000000,6.19101000,0.00000000
760,-9.01142000,0.00000000,-0.30965000,0.00000000,-7.19054000,0.00000000,6.27190000,0.00000000
761,-9.11936000,0.00000000,-0.22942000,0.00000000,-7.21465000,0.00000000,6.35284000,0.00000000
762,-9.21091000,0.00000000,-0.14832000,0.00000000,-7.23547000,0.00000000,6.43329000,0.00000000
763,-9.30442000,0.00000000,-0.06138000,0.00000000,-7.26693000,0.00000000,6.50926000,0.00000000
764,-9.40334000,0.00000000,0.01831000,0.00000000,-7.24211000,0.00000000,6.58574000,0.00000000
765,-9.50068000,0.00000000,0.09391000,0.00000000,-7.26643000,0.00000000,6.65189000,0.00000000
766,-9.59660000,0.00000000,0.21010000,0.00000000,-7.26771000,0.00000000,6.71941000,0.00000000
767,-9.68164000,0.00000000,0.28577000,0.00000000,-7.27477000,0.00000000,6.80057000,0.00000000
768,-9.75661000,0.00000000,0.40552000,0.00000000,-7.27813000,0.00000000,6.88231000,0.00000000
769,-9.86126000,1.00000000,0.49468000,0.00000000,-7.27458000,0.00000000,6.95888000,0.00000000
770,-9.94761000,0.00000000,0.59895000,0.00000000,-7.28699000,0.00000000,7.02358000,0.00000000
771,-10.00000000,0.00000000,0.71234000,0.00000000,-7.29717000,0.00000000,7.09641000,0.00000000
772,-10.00000000,0.00000000,0.81260000,0.00000000,-7.29460000,0.00000000,7.17349000,0.00000000
773,-10.00000000,0.00000000,0.93265000,0.00000000,-7.26455000,0.00000000,7.25156000,0.00000000
774,-9.99194000,0.00000000,1.04577000,0.00000000,-7.27247000,0.00000000,7.32460000,0.00000000
775,-9.99039000,0.00000000,1.14848000,0.00000000,-7.26608000,0.00000000,7.39294000,0.00000000
776,-9.99093000,0.00000000,1.23336000,0.00000000,-7.26577000,0.00000000,7.46197000,0.00000000
777,-10.00000000,0.00000000,1.35409000,0.00000000,-7.27322000,0.00000000,7.52150000,0.00000000
778,-10.00000000,0.00000000,1.46179000,0.00000000,-7.26596000,0.00000000,7.59780000,0.00000000
779,-10.00000000,1.00000000,1.54608000,0.00000000,-7.26983000,0.00000000,7.67000000,0.00000000
780,-9.99511000,0.00000000,1.63760000,0.00000000,-7.25828000,0.00000000,7.73920000,0.00000000
781,-9.97750000,0.00000000,1.77211000,0.00000000,-7.25569000,0.00000000,7.81191000,0.00000000
782,-9.98019000,0.00000000,1.89919000,0.00000000,-7.25066000,0.00000000,7.88287000,0.00000000
783,-9.98339000,0.00000000,2.00406000,0.00000000,-7.23126000,0.00000000,7.95737000,0.00000000
784,-9.98560000,0.00000000,2.10832000,0.00000000,-7.22375000,0.00000000,8.02574000,0.00000000
785,-9.98573000,0.00000000,2.23813000,0.00000000,-7.23760000,0.00000000,8.08607000,0.00000000
786,-9.98603000,0.00000000,2.32602000,0.00000000,-7.22734000,0.00000000,8.16555000,0.00000000
